INN|NameOrg|Surname|Name|Patronymic|Okved|Okveds|Address|Employee Count|Founders|Managers|Income|Expense|Phones|Emails
5401287663|"ООО ОП ""АЛЬТ-НИКА"""||||80.10|Деятельность охранных служб, в том числе частных,Деятельность систем обеспечения безопасности,Деятельность по расследованию|г Новосибирск, ул Электрозаводская, д 2|0|Алексанов Станислав Андреевич|ФИО: Попов Александр Андреевич, Должность: Ликвидатор|||""|""
5401287695|"ООО ""ФОРТУНА"""||||68.20.2|Аренда и управление собственным или арендованным нежилым недвижимым имуществом,Торговля оптовая неспециализированная|630124, Новосибирская область, Г.О. ГОРОД НОВОСИБИРСК, Г НОВОСИБИРСК, УЛ ДОВАТОРА, Д. 11, ОФИС К1/1|1|Юн Чан-Су,Бавыкин Михаил Георгиевич,Степанова Елена Олеговна|ФИО: Степанова Елена Олеговна, Должность: директор|445000.0|599000.0|(383) 325-09-70|5401287695_540101001@eo.tensor.ru
5401287705|"ООО ""ОПЫТНЫЕ ПРИБОРЫ"""||||27.90|Производство прочего электрического оборудования,Производство элементов электронной аппаратуры,Производство электронных печатных плат,Производство инструментов и приборов для измерения, тестирования и навигации,Производство прочих приборов, датчиков, аппаратуры и инструментов для измерения, контроля и испытаний,Производство электродвигателей, электрогенераторов и трансформаторов,Производство приборов, аппаратуры и моделей, предназначенных для демонстрационных целей,Деятельность агентов по оптовой торговле мебелью, бытовыми товарами, скобяными, ножевыми и прочими металлическими изделиями,Торговля оптовая электронным и телекоммуникационным оборудованием и его запасными частями,Торговля оптовая прочими машинами и оборудованием,Торговля оптовая неспециализированная,Предоставление займов и прочих видов кредита,Ремонт коммуникационного оборудования,Ремонт электронной бытовой техники|г Новосибирск, ул Дениса Давыдова, д 11, кв 194|1|Шевченко Алексей Анатольевич|ФИО: Шевченко Алексей Анатольевич, Должность: Генеральный директор|6984000.0|6174000.0|(383) 271-04-86, 913-914-59-81|info@opprib.ru, irinatimofeeva95@mail.ru
5401288000|"ООО ""ТСБ"""||||52.10|Деятельность по складированию и хранению,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая,Торговля розничная прочими автотранспортными средствами в специализированных магазинах,Торговля розничная прочими автотранспортными средствами прочая,Торговля оптовая фармацевтической продукцией,Торговля оптовая изделиями, применяемыми в медицинских целях,Торговля розничная вне магазинов, палаток, рынков,Деятельность транспортная вспомогательная,Транспортная обработка грузов,Деятельность биржевых посредников и биржевых брокеров, совершающих товарные фьючерсные и опционные сделки в биржевой торговле,Деятельность по предоставлению консультационных услуг по вопросам финансового посредничества,Аренда и управление собственным или арендованным недвижимым имуществом,Деятельность в области права и бухгалтерского учета|г Новосибирск, ул Петухова, д 37/2 стр 4, офис 4|3|Синельникова Елена Анатольевна,Меренков Олег Юрьевич|ФИО: Меренков Олег Юрьевич, Должность: Директор|16427000.0|2520000.0|8(383)3421088|kitaica@gmail.com
5401288152|"ООО ""ЗАРЯ"""||||18.12|Прочие виды полиграфической деятельности,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах|г Новосибирск, ул Автогенная, д 136 к 1, офис 201|33|Дуань Вэйсюй|ФИО: Дуань Вэйсюй, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|72025000.0|68306000.0|(383) 227-90-74|et-audit@yandex.ru
5401288258|"ООО ""МАЯК"""||||68.1|Покупка и продажа собственного недвижимого имущества,Аренда и управление собственным или арендованным недвижимым имуществом,Операции с недвижимым имуществом за вознаграждение или на договорной основе|г Новосибирск, ул Королева, д 40 к 128, помещ 54|1|Дудин Владимир Владимирович,Комашинская Елена Андреевна|ФИО: Комашинская Елена Андреевна, Должность: Директор|0.0|0.0|(383) 279-31-85|5401288258_540101001@eo.tensor.ru
5401288804|"ООО ""АРМТАБАКО"""||||47.2|Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах,Производство супов и бульонов,Производство искусственного меда и карамели,Переработка меда (темперирование, фильтрация, декристаллизация и смешивание меда),Производство рационов питания и пайков,Производство биологически активных добавок к пище,Производство прочих продуктов питания, не включенных в другие группировки,Строительство жилых и нежилых зданий,Производство электромонтажных, санитарно-технических и прочих строительно-монтажных работ,Работы строительные отделочные,Торговля оптовая неспециализированная,Торговля розничная обоями и напольными покрытиями в специализированных магазинах,Торговля розничная прочая в специализированных магазинах,Деятельность вспомогательная прочая, связанная с перевозками,Деятельность ресторанов и услуги по доставке продуктов питания,Деятельность ресторанов и кафе с полным ресторанным обслуживанием, кафетериев, ресторанов быстрого питания и самообслуживания,Деятельность ресторанов и баров по обеспечению питанием в железнодорожных вагонах-ресторанах и на судах|г Новосибирск, ул Волочаевская, д 96|1|Варданян Алик Вазгенович|ФИО: Варданян Мария Александровна, Должность: ДИРЕКТОР|1125000.0|2262000.0|""|""
5401288843|"ООО ""ЗОЛОТАЯ НИВА"""||||77.31|Аренда и лизинг сельскохозяйственных машин и оборудования,Предоставление услуг в области растениеводства,Предоставление услуг в области животноводства,Аренда и управление собственным или арендованным недвижимым имуществом,Деятельность агентств недвижимости за вознаграждение или на договорной основе,Консультирование по вопросам коммерческой деятельности и управления|Новосибирская обл, Тогучинский р-н, село Вассино, ул Центральная, зд 16|1|Кузнецова Татьяна Владимировна|ФИО: Кузнецова Татьяна Владимировна, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|0.0|0.0|(38340) 44-316|anjyta88@mail.ru
5401288875|"ООО ""ЭРИМЕКС"""||||46.90|Торговля оптовая неспециализированная,Прочие виды полиграфической деятельности,Изготовление печатных форм и подготовительная деятельность,Копирование записанных носителей информации,Производство элементов электронной аппаратуры,Производство электронных печатных плат,Производство компьютеров и периферийного оборудования,Производство охранно-пожарной сигнализации и аналогичных приборов,Производство инструментов и приборов для измерения, тестирования и навигации,Производство прочего электрического оборудования,Производство электрического и электронного оборудования для автотранспортных средств,Строительство прогулочных и спортивных судов,Ремонт машин и оборудования,Монтаж промышленных машин и оборудования,Производство электромонтажных работ,Производство прочих строительно-монтажных работ,Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов,Торговля оптовая мотоциклами, их деталями, узлами и принадлежностями,Торговля оптовая бытовыми электротоварами,Торговля оптовая радио-, теле- и видеоаппаратурой и аппаратурой для цифровых видеодисков (DVD),Торговля оптовая грампластинками, аудио- и видеомагнитными лентами, компакт-дисками (CD) и цифровыми видеодисками (DVD) (кроме носителей без записей),Торговля оптовая компьютерами и периферийными устройствами,Торговля оптовая программным обеспечением,Торговля оптовая телекоммуникационным оборудованием и его запасными частями,Торговля оптовая электронным оборудованием и его запасными частями,Торговля оптовая аудио- и видеомагнитными лентами и дискетами, магнитными и оптическими дисками, компакт-дисками (CD), цифровыми видеодисками (DVD) и прочими техническими носителями информации без записей,Торговля оптовая прочей офисной техникой и оборудованием,Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами,Торговля оптовая измерительными приборами и оборудованием,Издание прочих программных продуктов,Разработка компьютерного программного обеспечения,Деятельность по планированию, проектированию компьютерных систем,Деятельность по подготовке компьютерных систем к эксплуатации,Деятельность консультативная в области компьютерных технологий прочая,Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая,Деятельность по созданию и использованию баз данных и информационных ресурсов,Деятельность специализированная в области дизайна,Предоставление консультационных услуг по вопросам безопасности,Деятельность систем обеспечения безопасности,Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки,Ремонт компьютеров и периферийного компьютерного оборудования,Ремонт коммуникационного оборудования|г Новосибирск, ул Королева, д 40/16, офис 3|1|Дорохов Александр Анатольевич|ФИО: Дорохов Александр Анатольевич, Должность: ДИРЕКТОР|4889000.0|4794000.0|(383) 213-68-91, 89139856891|""
5401288917|"ООО ""СИБИРЬ Ф1"""||||62.02|Деятельность консультативная и работы в области компьютерных технологий,Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги,Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая,Деятельность по обработке данных, предоставление услуг по размещению информации, деятельность порталов в информационно-коммуникационной сети Интернет,Деятельность по созданию и использованию баз данных и информационных ресурсов,Ремонт компьютеров и коммуникационного оборудования|г Новосибирск, ул Королева, д 30|0|Князев Руслан Николаевич,Евтютов Станислав Сергеевич|ФИО: Евтютов Станислав Сергеевич, Должность: ДИРЕКТОР|867000.0|765000.0|8 952 900 33 84|Zhanna-tog@km.ru
5401289195|"ООО ""НОВОСИБСТРОЙТРАНС"""||||41.20|Строительство жилых и нежилых зданий,Работы строительные отделочные,Разборка и снос зданий,Производство земляных работ,Производство кровельных работ,Работы строительные специализированные прочие, не включенные в другие группировки,Торговля оптовая непродовольственными потребительскими товарами,Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Деятельность автомобильного грузового транспорта и услуги по перевозкам,Деятельность вспомогательная прочая, связанная с перевозками,Аренда и лизинг прочих сухопутных транспортных средств и оборудования|г Новосибирск, пр-кт Дзержинского, д 14/2, кв 12|1|Голубев Алексей Владимирович|ФИО: Голубев Алексей Владимирович, Должность: Директор|0.0|15000.0|89137203377|nowstroitrans@yandex.ru
5401289558|"ООО ""РОСПИВО"""||||46.34.23|Торговля оптовая пивом,Производство пластмассовых изделий для упаковывания товаров,Торговля оптовая соками, минеральной водой и прочими безалкогольными напитками,Торговля розничная пивом в специализированных магазинах|г Новосибирск, ул Есенина, д 3/1, офис 405|4|Пирогов Игорь Борисович|ФИО: Пирогов Игорь Борисович, Должность: ДИРЕКТОР|342214000.0|338824000.0|""|gb@gkbeermarket.ru
5401289766|"ООО ""ДИДЖИТАЛ КОМПОНЕНТС"""||||46.43|Торговля оптовая бытовыми электротоварами,Торговля оптовая прочей офисной техникой и оборудованием,Торговля оптовая прочими машинами и оборудованием,Торговля оптовая неспециализированная|г Новосибирск, ул Грекова, д 10|1|Кирилюк Владимир Александрович|ФИО: Кирилюк Владимир Александрович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|0.0|0.0|(383) 279-40-62,(383 ) 279-40-62|natalya74@ngs.ru
5401289974|"ООО ""АВРОРА"""||||56.10|Деятельность ресторанов и услуги по доставке продуктов питания,Деятельность ресторанов и кафе с полным ресторанным обслуживанием, кафетериев, ресторанов быстрого питания и самообслуживания,Деятельность ресторанов и баров по обеспечению питанием в железнодорожных вагонах-ресторанах и на судах,Подача напитков|г Новосибирск, ул Планетная, д 53/2|6|Сипки Диана Муразовна,Халоян Отар Алиевич|ФИО: Кудрявцева Татьяна Борисовна, Должность: ДИРЕКТОР|13243000.0|2704000.0|(383) 299-55-33,913-890-92-45|""
5401290296|"ООО ""ТОЙСКОЕ"""||||01.70|Охота, отлов и отстрел диких животных, включая предоставление услуг в этих областях,Рыболовство пресноводное|г Новосибирск, ул Чаплыгина, д 53|5|Однолько Эдуард Владимирович,Гришунин Игорь Федорович,Алтухов Сергей Игоревич,Плотников Вячеслав Владимирович|ФИО: Гордеев Олег Викторович, Должность: ДИРЕКТОР|1594000.0|1004000.0|923-221-17-78|audit9384521874@list.ru
5401290306|"ООО ""ДЕНТАЛ СОЛО"""||||86.23|Стоматологическая практика|г Новосибирск, ул Адриена Лежена, д 13|3|Маркова Елена Георгиевна,Барышева Ирина Георгиевна|ФИО: Маркова Елена Георгиевна, Должность: Директор|3926000.0|3298000.0|913-904-26-61|5401290306_540101001@eo.tensor.ru
5401290578|"ООО ""КОМЕТА-2"""||||27.90|Производство прочего электрического оборудования,Предоставление услуг в области производства прочих пластмассовых изделий,Производство электронных вакуумных ламп и трубок и прочих электронных вакуумных приборов,Производство электрических ламп и осветительного оборудования,Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения,Торговля розничная прочая в неспециализированных магазинах,Аренда и управление собственным или арендованным недвижимым имуществом,Аренда и управление собственным или арендованным нежилым недвижимым имуществом|г Новосибирск, ул Королева, д 40 к 128, офис 59|1|Гармаш Виктор Викторович|ФИО: Гармаш Виктор Викторович, Должность: ДИРЕКТОР|297000.0|326000.0|(383) 279-31-85|kometabuh@mail.ru
