INN|NameOrg|Surname|Name|Patronymic|Okved|Okveds|Address|Employee Count|Founders|Managers|Income|Expense|Phones|Emails
1832045608|"ООО ""СЕЛЕНА-ГНБ"""||||42.21|Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения,Добыча нефти,Добыча нефтяного (попутного) газа,Ремонт машин и оборудования,Строительство жилых и нежилых зданий,Строительство междугородних линий электропередачи и связи,Строительство местных линий электропередачи и связи,Торговля оптовая неспециализированная,Работы геолого-разведочные, геофизические и геохимические в области изучения недр и воспроизводства минерально-сырьевой базы|г Ижевск, ул Живсовхозная, д 80|2|Шмелев Владимир Андреевич|ФИО: Шмелева Екатерина Владимировна, Должность: ДИРЕКТОР|5731000.0|5339000.0|912-448-10-90,01.10.2018 Тел. из стат. форм: 89128551090, 3412567432,  17.12.2020 из отчетов: 89128551090,(3412) 48-75-77|selenagnb@udm.ru
1832045809|"ООО ""БАЗА ""ЮЖНАЯ"""||||68.20.2|Аренда и управление собственным или арендованным нежилым недвижимым имуществом,Торговля оптовая прочими строительными материалами и изделиями,Капиталовложения в уставные капиталы, венчурное инвестирование, в том числе посредством инвестиционных компаний|г Ижевск, ул Маяковского, д 43|8|Хабибуллин Рустам Махмутович|ФИО: Пушкарев Николай Сергеевич, Должность: ДИРЕКТОР|22252000.0|14129000.0|(3412) 50-63-21,50-60-62,  50-60-62,  50-60-62-данные из статистической отчетности от 09.11.2020,  17.12.2020 из отчетов: 50-60-62,(3412) 50-63-21|ann@asso-stroy.ru
1832046070|"ООО ""АЭЛИТА"""||||33.15|Ремонт и техническое обслуживание судов и лодок,Техническое обслуживание и ремонт мотоциклов и мототранспортных средств,Аренда и управление собственным или арендованным жилым недвижимым имуществом,Прокат и аренда товаров для отдыха и спортивных товаров,Аренда и лизинг водных транспортных средств и оборудования,Деятельность по комплексному обслуживанию помещений|г Ижевск, ул 8 Марта, д 16Б, помещ 4|10|,Рогозина Лидия Николаевна,Эркишева Татьяна Геннадьевна|ФИО: Грязнова Анна Леонидовна, Должность: ДИРЕКТОР|14370000.0|12212000.0|912-856-30-26,01.10.2018 Тел. из стат. форм: 89128566084, 3412500015, 89127562446, 89128566034, 89090624351, 89128506084, 89128568460,|""
1832046129|"ООО ""ЭМРУС"""||||47.11|Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах|г Ижевск, ул Локомотивная, д 2Б|7|Нурутдинова Любовь Васильевна|ФИО: Нурутдинова Любовь Васильевна, Должность: Генеральный директор|10622000.0|10471000.0|(3412) 90-17-00,(3412) 49-25-53|ALMA.NURUTDINOVA@YANDEX.RU
1832046217|"ОАО ПИ ""ИЖТЕХПРОЕКТ"""||||71.12.1|Деятельность, связанная с инженерно-техническим проектированием, управлением проектами строительства, выполнением строительного контроля и авторского надзора,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,Деятельность в области архитектуры,Деятельность геодезическая, кроме создания геодезической, нивелирной и гравиметрической сетей,Создание геодезической, нивелирной, гравиметрической сетей|г Ижевск, ул Гагарина, д 49|8|""|ФИО: Федотова Елена Анатольевна, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|13920000.0|12884000.0|(3412) 66-77-99,01.10.18 Тел. из стат. форм: 66-89-06.,(3412) 66-77-33|PROEKT@UDMLINK.RU
1832046249|"ООО "" ЧОП ""МЕЧЕЛ-ИЖСТАЛЬ"""||||80.10|Деятельность охранных служб, в том числе частных,Деятельность в области права|г Москва, ул Мишина, д 35, помещ 20|165|""|ФИО: Федоров Анатолий Сергеевич, Должность: ДИРЕКТОР|86782000.0|88593000.0|982-437-32-66,01.10.2018 Тел. из стат. форм: 910883,910179,, 910883, 910883,910179,91, 912179, 910179, 910883,910337, 910366|fedorovas@izhstal.ru, makhnitskayala@izhstal.ru
1832046538|"ООО ""АВТО-БУМ"""||||45.11.3|Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая,Торговля автотранспортными средствами|г Ижевск, ул Маяковского, д 1А|2|Мацышин Дмитрий Владимирович,Сухенький Дмитрий Семенович|ФИО: Мацышин Дмитрий Владимирович, Должность: ДИРЕКТОР|506000.0|497000.0|""|INMATZ@BK.RU
1832046626|"""МЬЮЗИК СИТИ"""||||46.43.2|Торговля оптовая радио-, теле- и видеоаппаратурой и аппаратурой для цифровых видеодисков (DVD),Торговля оптовая грампластинками, аудио- и видеомагнитными лентами, компакт-дисками (CD) и цифровыми видеодисками (DVD) (кроме носителей без записей),Торговля оптовая прочими бытовыми товарами,Торговля оптовая музыкальными инструментами и нотными изданиями,Торговля оптовая прочими потребительскими товарами, не включенными в другие группировки,Торговля розничная аудио- и видеотехникой в специализированных магазинах,Торговля розничная музыкальными инструментами и нотными изданиями в специализированных магазинах,Торговля розничная прочая в специализированных магазинах,Прокат и аренда товаров для отдыха и спортивных товаров,Прокат музыкальных инструментов,Аренда и лизинг профессиональной радио- и телевизионной аппаратуры и аппаратуры связи,Деятельность в области исполнительских искусств,Деятельность в области спорта прочая,Ремонт электронной бытовой техники,Ремонт бытовой техники|426006, Удмуртская Республика, Г.О. ГОРОД ИЖЕВСК, Г ИЖЕВСК, ПРОЕЗД ИМ ДЕРЯБИНА, Г-Ж 2/104, ОФИС 212|2|Чухланцева Людмила Михайловна|ФИО: Чухланцева Ксения Викторовна, Должность: Генеральный директор|30320000.0|29286000.0|(3412) 67-02-16,18.02.15 тел 8-951-207-35-35, 01.10.2018 Тел. из стат. форм: 73412670216, 89512073535, 670216|natalytatl@izhnet.ru
1832046658|"ООО ""СЕРЕБРЯНЫЕ КЛЮЧИ +"""||||47.99.2|Деятельность по осуществлению торговли через автоматы,Торговля оптовая соками, минеральной водой и прочими безалкогольными напитками,Торговля розничная безалкогольными напитками в специализированных магазинах,Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах,Торговля розничная в нестационарных торговых объектах напитками и табачной продукцией,Перевозка грузов специализированными автотранспортными средствами|г Ижевск, ул Дружбы, д 15|21|Востриков Александр Иванович,Полянский Николай Тихонович,Нанеишвили Елена Александровна,Денисова Дарья Николаевна,Забродин Денис Николаевич,Климова Анна Владимировна,Якимова Полина Вадимовна|ФИО: Лялин Сергей Викторович, Должность: ДИРЕКТОР|64880000.0|34181000.0|(3412) 91-51-14,01.10.18 Тел. из стат. форм: 91-33-93, ,  +79501779366,  913-393,  +79501779366-данные из статистической отчетности от 09.11.2020,  17.12.2020 из отчетов: 913-393,+79501779366|glavbuh.voda118@yandex.ru, info@voda118.ru
1832046785|"ООО ""ИМ-ПРОДУКТ"""||||47.25.1|Торговля розничная алкогольными напитками, включая пиво, в специализированных магазинах,Торговля розничная замороженными продуктами в неспециализированных магазинах,Торговля розничная хлебом и хлебобулочными изделиями и кондитерскими изделиями в специализированных магазинах|г Ижевск, ул Покровского, д 61|1|Имаев Ильдус Мэсэлимович|ФИО: Имаев Ильдус Мэсэлимович, Должность: ДИРЕКТОР|0.0|0.0|""|""
1832046866|"ООО ""ЭКОБЕЗОПАСНОСТЬ"""||||74.90.5|Предоставление консультационных услуг в области экологии,Торговля оптовая непродовольственными потребительскими товарами,Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность,Деятельность по созданию и использованию баз данных и информационных ресурсов,Аренда и управление собственным или арендованным недвижимым имуществом,Аренда и управление собственным или арендованным жилым недвижимым имуществом,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,Деятельность в области права,Деятельность по проведению финансового аудита,Консультирование по вопросам коммерческой деятельности и управления,Деятельность в области технического регулирования, стандартизации, метрологии, аккредитации, каталогизации продукции,Разработка проектов по кондиционированию воздуха, холодильной технике, санитарной технике и мониторингу загрязнения окружающей среды, строительной акустике,Деятельность по обработке и предоставлению гидрометеорологической информации органам государственной власти и населению,Испытания и анализ состава и чистоты материалов и веществ: анализ химических и биологических свойств материалов и веществ; испытания и анализ в области гигиены питания, включая ветеринарный контроль и контроль за производством продуктов питания,Образование профессиональное дополнительное,Деятельность по дополнительному профессиональному образованию прочая, не включенная в другие группировки|г Ижевск, ул Тимирязева, д 1А, офис 2|30|Герасимов Евгений Михайлович,Балахонцев Юрий Анатольевич,Бражникова Елена Владимировна|ФИО: Бражникова Елена Владимировна, Должность: ДИРЕКТОР|53167000.0|44742000.0|,01.10.2018 Тел. из стат. форм: 83412424575,  3412-42-45-75,  3412-42-45-75,  83412-42-45-75-данные из статистической отчетности от 09.11.2020,  17.12.2020 из отчетов: 83412-42-45-75,3412-42-45-75|BRAZHNIKOVAEV@EKOBEZ.COM
1832046961|"ООО ""КИМ"""||||56.30|Подача напитков,Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах,Торговля розничная фруктами и овощами в специализированных магазинах,Торговля розничная алкогольными напитками, включая пиво, в специализированных магазинах,Торговля розничная безалкогольными напитками в специализированных магазинах|г Ижевск, ул 1-я Малиновая Гора, д 1А, помещ 1|0|Касумов Илгар Магамед Оглы|ФИО: Касумов Илгар Магамед Оглы, Должность: ДИРЕКТОР|2069000.0|1918000.0|(3412) 56-62-70,01.10.18 Тел. из стат. форм: 79-53-23. 2)17.12.2020 из отчетов: 77-14-34.|ooo-prod@mail.ru
1832047161|"ООО ""СТРОЙКОМ"""||||46.43.1|Торговля оптовая электрической бытовой техникой,Торговля оптовая радио-, теле- и видеоаппаратурой и аппаратурой для цифровых видеодисков (DVD),Торговля оптовая грампластинками, аудио- и видеомагнитными лентами, компакт-дисками (CD) и цифровыми видеодисками (DVD) (кроме носителей без записей),Торговля оптовая фототоварами и оптическими товарами,Торговля оптовая чистящими средствами,Торговля оптовая туалетным и хозяйственным мылом,Торговля оптовая коврами и ковровыми изделиями,Торговля оптовая играми и игрушками,Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением,Торговля оптовая деревообрабатывающими станками,Торговля оптовая металлообрабатывающими станками,Торговля оптовая станками для обработки прочих материалов,Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства,Торговля оптовая офисной мебелью,Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами,Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения,Торговля оптовая древесным сырьем и необработанными лесоматериалами,Торговля оптовая пиломатериалами,Торговля оптовая санитарно-техническим оборудованием,Торговля оптовая лакокрасочными материалами,Торговля оптовая листовым стеклом,Торговля оптовая прочими строительными материалами и изделиями,Торговля оптовая обоями,Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой,Торговля оптовая ручными инструментами,Торговля оптовая промышленными химикатами,Торговля розничная лакокрасочными материалами в специализированных магазинах,Торговля розничная стеклом в специализированных магазинах,Торговля розничная санитарно-техническим оборудованием в специализированных магазинах,Торговля розничная садово-огородной техникой и инвентарем в специализированных магазинах,Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах,Торговля розничная пиломатериалами в специализированных магазинах,Торговля розничная кирпичом в специализированных магазинах,Торговля розничная металлическими и неметаллическими конструкциями в специализированных магазинах,Торговля розничная обоями и напольными покрытиями в специализированных магазинах,Торговля розничная прочая в специализированных магазинах|г Ижевск, ул Клубная, д 31, кв 41|1|Дюкин Алексей Николаевич|ФИО: Дюкин Алексей Николаевич, Должность: директор|2323000.0|2257000.0|,(3412) 71-09-70,04.04.18 950-810-40-67 Ирина Юрьевна, 922-517-07-25., 01.10.2018 Тел. из стат. форм: 3412710970,  17.12.2020 из отчетов: 8(3412)710970,(3412) 71-09-70|stroy-kom@bk.ru
1832047203|"ООО ""СВЕТЛАНА"""||||69.20.2|Деятельность по оказанию услуг в области бухгалтерского учета,Деятельность автомобильного грузового транспорта и услуги по перевозкам,Деятельность по проведению финансового аудита,Консультирование по вопросам коммерческой деятельности и управления,Технические испытания, исследования, анализ и сертификация,Деятельность рекламных агентств,Исследование конъюнктуры рынка и изучение общественного мнения,Деятельность по письменному и устному переводу,Аренда и лизинг прочих сухопутных транспортных средств и оборудования,Деятельность агентств по подбору персонала,Деятельность по фотокопированию и подготовке документов и прочая специализированная вспомогательная деятельность по обеспечению деятельности офиса,Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки|г Ижевск, ул Новостроительная, д 27А, кв 1|2|Ситдикова Светлана Фатиховна|ФИО: Ситдикова Светлана Фатиховна, Должность: ДИРЕКТОР|1146000.0|1080000.0|,(3412) 54-26-07,01.10.2018 Тел. из стат. форм: 911904|FATICHOVNA@MAIL.RU
1832047267|"ООО ""ЛИК СЕРВИС"""||||43.21|Производство электромонтажных работ,Строительство жилых и нежилых зданий,Деятельность в области архитектуры|г Ижевск, ул Клубная, д 27|1|Попова Галина Владимировна,Попов Владимир Владимирович|ФИО: Попов Владислав Владимирович, Должность: ДИРЕКТОР|2115000.0|1958000.0|(3412) 78-70-55,01.10.2018 Тел. из стат. форм: (3412) 52-93-83,|""
1832047429|"ООО ""СОЮЗСПЕЦТРАНС"""||||49.4|Деятельность автомобильного грузового транспорта и услуги по перевозкам,Торговля автомобильными деталями, узлами и принадлежностями,Техническое обслуживание и ремонт автотранспортных средств|г Ижевск, ул Красина, д 119|5|Тюриков Юрий Владимирович,Савинский Владимир Васильевич|ФИО: Савинский Владимир Васильевич, Должность: ДИРЕКТОР|13707000.0|14197000.0|(3412) 61-05-69,20.11.20 тел (3412) 55-03-03.,  17.12.2020 из отчетов: 8 (3412) 55-03-03,(3412) 61-05-69|azhur-bk@yandex.ru
1832047524|"ООО ""ЭКСПО-ТРЕЙД"""||||82.30|Деятельность по организации конференций и выставок,Торговля розничная в нестационарных торговых объектах и на рынках пищевыми продуктами, напитками и табачной продукцией,Торговля розничная в нестационарных торговых объектах и на рынках текстилем, одеждой и обувью,Торговля розничная в нестационарных торговых объектах и на рынках прочими товарами,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,Деятельность почтовой связи прочая и курьерская деятельность,Деятельность ресторанов и кафе с полным ресторанным обслуживанием, кафетериев, ресторанов быстрого питания и самообслуживания,Деятельность по приготовлению и/или продаже пищи, готовой к непосредственному употреблению на месте, с транспортных средств или передвижных лавок,Деятельность рекламных агентств,Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки|г Ижевск, ул Максима Горького, д 79, офис 501|1|Вазихова Гульнара Вакифовна|ФИО: Чунтомова Мария Анатольевна, Должность: ДИРЕКТОР|445000.0|508000.0|(3412) 49-22-38,01.10.18 Тел. из стат. форм: 8-912-440-38-54. ,  14.12.2020. отдел труда :  73-07-30|KES@VCUDM.RU, KES@VCUDM.RU
